,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2005-02-01,43.0,43.27000045776367,42.380001068115234,42.47999954223633,42.47999954223633,6761500,AMZN,45.075905,34.13999938964844,0.0,-2.595905303955078
2005-02-02,43.04999923706055,43.540000915527344,40.86000061035156,41.880001068115234,41.880001068115234,26323600,AMZN,41.976757,34.689998626708984,0.0,-0.0967559814453125
2005-02-16,35.93000030517578,36.349998474121094,35.58000183105469,35.65999984741211,35.65999984741211,5229800,AMZN,41.477646,34.90999984741211,0.0,-5.817646026611328
2005-02-22,35.02000045776367,35.38999938964844,34.5099983215332,34.720001220703125,34.720001220703125,6855700,AMZN,33.812046,34.18000030517578,0.0,0.9079551696777344
2005-03-02,35.38999938964844,35.93000030517578,35.06999969482422,35.5,35.5,4871700,AMZN,38.708153,33.18000030517578,0.0,-3.2081527709960938
2005-03-10,35.310001373291016,35.709999084472656,34.56999969482422,34.90999984741211,34.90999984741211,5872300,AMZN,36.155384,34.0099983215332,0.0,-1.2453842163085938
2005-03-16,33.880001068115234,34.439998626708984,33.599998474121094,33.869998931884766,33.869998931884766,5370000,AMZN,36.377205,34.900001525878906,2.5072059631347656,0.0
2005-03-17,33.58000183105469,34.439998626708984,33.58000183105469,33.970001220703125,33.970001220703125,4858000,AMZN,36.985073,34.599998474121094,3.0150718688964844,0.0
2005-03-21,34.209999084472656,34.630001068115234,33.540000915527344,33.66999816894531,33.66999816894531,6084400,AMZN,36.561104,34.630001068115234,2.8911056518554688,0.0
2005-03-23,33.09000015258789,33.84000015258789,32.81999969482422,33.18000030517578,33.18000030517578,6323700,AMZN,34.866585,33.970001220703125,1.68658447265625,0.0
2005-04-01,34.630001068115234,34.709999084472656,33.779998779296875,34.0099983215332,34.0099983215332,5018400,AMZN,36.27474,33.040000915527344,0.0,-2.264739990234375
2005-04-04,34.0,35.18000030517578,33.810001373291016,35.0,35.0,7342200,AMZN,36.635113,33.529998779296875,0.0,-1.6351127624511719
2005-04-22,33.4900016784668,33.630001068115234,32.90999984741211,33.040000915527344,33.040000915527344,6392000,AMZN,34.136154,33.900001525878906,1.0961532592773438,0.0
2005-04-26,33.43000030517578,33.97999954223633,32.58000183105469,32.709999084472656,32.709999084472656,13969300,AMZN,33.280716,34.72999954223633,0.5707168579101562,0.0
2005-04-29,32.86000061035156,32.88999938964844,31.520000457763672,32.36000061035156,32.36000061035156,10523500,AMZN,32.25916,35.5,-0.10084152221679688,0.0
2005-05-16,34.029998779296875,34.77000045776367,33.91999816894531,34.540000915527344,34.540000915527344,4280700,AMZN,36.016514,35.349998474121094,1.4765129089355469,0.0
2005-06-10,35.25,35.290000915527344,34.470001220703125,34.95000076293945,34.95000076293945,3467500,AMZN,38.002895,32.90999984741211,0.0,-3.0528945922851562
2005-06-13,34.66999816894531,35.40999984741211,34.650001525878906,34.869998931884766,34.869998931884766,3912000,AMZN,37.685966,34.08000183105469,0.0,-2.815967559814453
2005-06-17,35.88999938964844,36.06999969482422,35.15999984741211,35.310001373291016,35.310001373291016,4826100,AMZN,38.010494,35.59000015258789,2.7004928588867188,0.0
2005-06-27,34.90999984741211,35.04999923706055,34.16999816894531,34.5,34.5,4556300,AMZN,36.71141,38.16999816894531,2.2114105224609375,0.0
2005-07-25,38.0,39.040000915527344,37.849998474121094,37.95000076293945,37.95000076293945,5470000,AMZN,40.098423,45.040000915527344,2.1484222412109375,0.0
2005-08-31,42.439998626708984,42.810001373291016,42.040000915527344,42.70000076293945,42.70000076293945,3369200,AMZN,44.354626,42.08000183105469,0.0,-1.6546249389648438
2005-09-16,42.79999923706055,42.91999816894531,42.119998931884766,42.79999923706055,42.79999923706055,4111700,AMZN,45.255775,43.720001220703125,2.4557762145996094,0.0
2005-09-19,42.630001068115234,43.43000030517578,42.16999816894531,42.75,42.75,3440300,AMZN,46.265785,43.7599983215332,3.5157852172851562,0.0
2005-09-26,42.45000076293945,43.41999816894531,42.400001525878906,43.34000015258789,43.34000015258789,5616400,AMZN,45.588696,45.02000045776367,2.2486953735351562,0.0
2005-09-28,43.25,43.7400016784668,42.9900016784668,43.369998931884766,43.369998931884766,3239700,AMZN,45.267902,45.86000061035156,1.8979034423828125,0.0
2005-10-05,44.90999984741211,45.290000915527344,43.88999938964844,44.4900016784668,44.4900016784668,6452700,AMZN,45.671356,39.75,0.0,-1.1813545227050781
2005-10-17,43.630001068115234,45.02000045776367,43.619998931884766,45.02000045776367,45.02000045776367,5225000,AMZN,48.07203,41.38999938964844,0.0,-3.0520286560058594
2005-10-25,46.880001068115234,47.0,46.040000915527344,46.16999816894531,46.16999816894531,11438700,AMZN,46.746174,44.45000076293945,0.0,-0.5761756896972656
2005-10-31,39.349998474121094,40.38999938964844,39.119998931884766,39.86000061035156,39.86000061035156,6780600,AMZN,40.918827,47.9900016784668,1.0588264465332031,0.0
2005-11-09,41.790000915527344,42.0,41.279998779296875,41.400001525878906,41.400001525878906,3471600,AMZN,44.792564,49.0,3.3925628662109375,0.0
2005-11-16,44.27000045776367,45.400001525878906,44.2400016784668,45.29999923706055,45.29999923706055,7967000,AMZN,45.003235,48.349998474121094,-0.2967643737792969,0.0
2005-11-17,45.43000030517578,46.7599983215332,45.36000061035156,46.7400016784668,46.7400016784668,11687600,AMZN,45.81286,48.7400016784668,-0.9271430969238281,0.0
2005-11-21,47.56999969482422,48.310001373291016,47.279998779296875,47.9900016784668,47.9900016784668,17869900,AMZN,44.19469,49.5,-3.7953109741210938,0.0
2005-11-23,48.77000045776367,48.959999084472656,48.09000015258789,48.2400016784668,48.2400016784668,7483200,AMZN,47.845947,49.47999954223633,-0.3940544128417969,0.0
2005-12-13,48.540000915527344,49.66999816894531,48.47999954223633,49.5,49.5,5812800,AMZN,50.9968,47.650001525878906,0.0,-1.4967994689941406
2005-12-28,48.4900016784668,48.54999923706055,47.900001525878906,48.060001373291016,48.060001373291016,4531800,AMZN,50.54637,43.91999816894531,0.0,-2.486370086669922
2005-12-29,48.130001068115234,48.459999084472656,47.970001220703125,47.9900016784668,47.9900016784668,3171100,AMZN,51.941635,43.72999954223633,0.0,-3.9516334533691406
2005-12-30,47.72999954223633,48.20000076293945,47.13999938964844,47.150001525878906,47.150001525878906,5401100,AMZN,50.97431,44.02000045776367,0.0,-3.824310302734375
2006-01-03,47.470001220703125,47.849998474121094,46.25,47.58000183105469,47.58000183105469,7582200,AMZN,50.34722,43.599998474121094,0.0,-2.7672195434570312
2006-01-12,44.790000915527344,45.09000015258789,44.09000015258789,44.36000061035156,44.36000061035156,5818300,AMZN,46.191933,38.33000183105469,0.0,-1.8319320678710938
2006-01-20,44.22999954223633,44.36000061035156,43.20000076293945,43.91999816894531,43.91999816894531,8307400,AMZN,45.370975,38.52000045776367,0.0,-1.4509773254394531
2006-01-25,44.04999923706055,44.470001220703125,43.34000015258789,43.599998474121094,43.599998474121094,4287100,AMZN,45.581066,39.2599983215332,0.0,-1.9810676574707031
2006-01-26,43.95000076293945,44.779998779296875,43.790000915527344,44.68000030517578,44.68000030517578,4889500,AMZN,46.26718,39.150001525878906,0.0,-1.5871810913085938
2006-02-01,43.91999816894531,44.689998626708984,43.5,43.97999954223633,43.97999954223633,7501400,AMZN,45.527622,37.900001525878906,0.0,-1.5476226806640625
2006-02-08,37.70000076293945,38.38999938964844,37.11000061035156,38.16999816894531,38.16999816894531,7543700,AMZN,37.06324,36.880001068115234,0.0,1.1067581176757812
2006-02-16,39.369998931884766,40.0,38.83000183105469,39.150001525878906,39.150001525878906,5638000,AMZN,43.788868,36.220001220703125,0.0,-4.638866424560547
2006-02-17,38.93000030517578,39.380001068115234,38.90999984741211,39.189998626708984,39.189998626708984,4581800,AMZN,41.393192,36.189998626708984,0.0,-2.2031936645507812
2006-02-23,38.619998931884766,38.75,37.869998931884766,37.900001525878906,37.900001525878906,9287500,AMZN,36.83692,36.77000045776367,0.0,1.063079833984375
2006-02-24,38.25,38.40999984741211,37.86000061035156,38.349998474121094,38.349998474121094,3720000,AMZN,38.36874,35.9900016784668,0.0,-0.018741607666015625
2006-02-27,38.400001525878906,38.779998779296875,37.93000030517578,38.0099983215332,38.0099983215332,4449100,AMZN,39.250217,36.22999954223633,0.0,-1.2402191162109375
2006-02-28,37.790000915527344,38.09000015258789,37.04999923706055,37.439998626708984,37.439998626708984,9150900,AMZN,38.414215,35.91999816894531,0.0,-0.9742164611816406
2006-03-17,36.880001068115234,36.97999954223633,35.849998474121094,35.9900016784668,35.9900016784668,6886200,AMZN,38.53178,37.09000015258789,2.541778564453125,0.0
2006-03-28,35.209999084472656,36.02000045776367,35.20000076293945,35.689998626708984,35.689998626708984,5727200,AMZN,38.122906,36.88999938964844,2.4329071044921875,0.0
2006-04-04,36.13999938964844,37.099998474121094,36.02000045776367,36.77000045776367,36.77000045776367,3717800,AMZN,39.042675,35.790000915527344,0.0,-2.272674560546875
2006-04-12,35.90999984741211,36.439998626708984,35.90999984741211,36.130001068115234,36.130001068115234,2855800,AMZN,39.462807,34.470001220703125,0.0,-3.332805633544922
2006-04-17,36.470001220703125,36.619998931884766,35.04999923706055,35.27000045776367,35.27000045776367,4442200,AMZN,38.432022,34.689998626708984,0.0,-3.1620216369628906
2006-04-25,35.59000015258789,35.77000045776367,35.0099983215332,35.54999923706055,35.54999923706055,12790500,AMZN,36.128452,32.7599983215332,0.0,-0.5784530639648438
2006-04-27,35.5099983215332,35.869998931884766,35.29999923706055,35.7400016784668,35.7400016784668,5932500,AMZN,36.48183,32.61000061035156,0.0,-0.7418289184570312
2006-04-28,35.77000045776367,35.88999938964844,35.13999938964844,35.209999084472656,35.209999084472656,3492500,AMZN,36.45953,33.939998626708984,0.0,-1.2495307922363281
2006-05-10,34.68000030517578,35.0,34.099998474121094,34.15999984741211,34.15999984741211,3300300,AMZN,37.018425,35.06999969482422,2.8584251403808594,0.0
2006-05-12,33.560001373291016,33.779998779296875,32.54999923706055,32.72999954223633,32.72999954223633,4873600,AMZN,34.94057,33.4900016784668,2.2105712890625,0.0
2006-06-08,33.54999923706055,34.060001373291016,32.41999816894531,33.54999923706055,33.54999923706055,8311000,AMZN,35.189716,38.52000045776367,1.6397171020507812,0.0
2006-06-09,33.5,34.349998474121094,33.45000076293945,33.779998779296875,33.779998779296875,5232600,AMZN,35.871017,38.68000030517578,2.0910186767578125,0.0
2006-06-12,34.0,34.45000076293945,33.4900016784668,33.599998474121094,33.599998474121094,4195800,AMZN,35.862495,38.61000061035156,2.2624969482421875,0.0
2006-06-29,36.81999969482422,38.56999969482422,36.70000076293945,38.52000045776367,38.52000045776367,6372500,AMZN,40.546593,33.189998626708984,0.0,-2.026592254638672
2006-06-30,38.58000183105469,38.84000015258789,37.83000183105469,38.68000030517578,38.68000030517578,5191200,AMZN,41.520622,34.310001373291016,0.0,-2.8406219482421875
2006-07-07,36.709999084472656,37.279998779296875,35.75,36.11000061035156,36.11000061035156,5004100,AMZN,39.27757,27.170000076293945,0.0,-3.1675682067871094
2006-07-13,34.33000183105469,34.630001068115234,33.709999084472656,33.72999954223633,33.72999954223633,6455500,AMZN,35.78817,26.690000534057617,0.0,-2.0581703186035156
2006-07-19,33.5,34.77000045776367,33.38999938964844,34.47999954223633,34.47999954223633,8866300,AMZN,35.414642,26.209999084472656,0.0,-0.9346427917480469
2006-07-26,28.760000228881836,29.0,25.959999084472656,26.260000228881836,26.260000228881836,76985200,AMZN,33.56295,27.950000762939453,7.302949905395508,0.0
2006-07-31,27.020000457763672,27.290000915527344,26.739999771118164,26.889999389648438,26.889999389648438,8038200,AMZN,26.409407,28.129999160766605,-0.4805927276611328,0.0
2006-08-09,26.540000915527344,26.700000762939453,26.0,26.209999084472656,26.209999084472656,6911200,AMZN,30.958946,30.670000076293945,4.7489471435546875,0.0
2006-08-16,27.969999313354492,28.139999389648438,27.520000457763672,27.950000762939453,27.950000762939453,7636600,AMZN,26.8409,29.729999542236328,-1.109100341796875,0.0
2006-08-18,29.09000015258789,29.229999542236328,28.219999313354492,29.1200008392334,29.1200008392334,5998600,AMZN,30.643389,30.790000915527344,1.5233879089355469,0.0
2006-08-21,28.700000762939453,28.979999542236328,27.969999313354492,28.1299991607666,28.1299991607666,5334900,AMZN,30.688284,31.719999313354492,2.5582847595214844,0.0
2006-08-29,28.969999313354492,29.719999313354492,28.75,29.520000457763672,29.520000457763672,7398100,AMZN,30.837069,32.119998931884766,1.317068099975586,0.0
2006-09-11,30.229999542236328,31.1299991607666,29.719999313354492,30.790000915527344,30.790000915527344,7403800,AMZN,32.32502,30.8700008392334,1.5350189208984375,0.0
2006-09-13,31.729999542236328,31.959999084472656,31.3700008392334,31.670000076293945,31.670000076293945,4370400,AMZN,34.199856,32.7599983215332,2.529855728149414,0.0
2006-09-20,31.809999465942383,32.810001373291016,31.799999237060547,32.119998931884766,32.119998931884766,8548900,AMZN,34.071716,32.90999984741211,1.9517173767089844,0.0
2006-09-21,32.2400016784668,32.560001373291016,30.06999969482422,30.219999313354492,30.219999313354492,15553700,AMZN,31.11649,33.54999923706055,0.8964900970458984,0.0
2006-10-03,30.899999618530273,32.0,30.579999923706055,31.700000762939453,31.700000762939453,8034000,AMZN,34.164085,33.630001068115234,2.4640846252441406,0.0
2006-10-04,31.75,32.83000183105469,31.299999237060547,32.7599983215332,32.7599983215332,7064800,AMZN,35.14432,37.68000030517578,2.3843231201171875,0.0
2006-10-17,32.20000076293945,32.61000061035156,31.75,32.470001220703125,32.470001220703125,6635700,AMZN,34.59979,38.77000045776367,2.1297874450683594,0.0
2006-11-14,40.11000061035156,41.66999816894531,39.619998931884766,41.5099983215332,41.5099983215332,10951300,AMZN,40.22856,38.900001525878906,0.0,1.2814369201660156
2006-11-22,42.5,42.97999954223633,42.18000030517578,42.959999084472656,42.959999084472656,4535600,AMZN,46.34437,39.02000045776367,0.0,-3.3843727111816406
2006-11-24,42.560001373291016,42.939998626708984,42.310001373291016,42.40999984741211,42.40999984741211,2241300,AMZN,46.343216,40.0099983215332,0.0,-3.933216094970703
2006-11-28,40.75,41.06999969482422,40.29999923706055,40.91999816894531,40.91999816894531,7099300,AMZN,42.987003,39.41999816894531,0.0,-2.067005157470703
2006-12-01,40.2599983215332,40.540000915527344,39.09000015258789,39.40999984741211,39.40999984741211,8306100,AMZN,41.236385,40.2400016784668,1.826385498046875,0.0
2006-12-05,39.130001068115234,39.29999923706055,38.720001220703125,38.97999954223633,38.97999954223633,5737700,AMZN,41.084,40.290000915527344,2.1040000915527344,0.0
2006-12-11,38.220001220703125,39.150001525878906,38.08000183105469,38.689998626708984,38.689998626708984,4848600,AMZN,41.3943,38.900001525878906,2.7042999267578125,0.0
2006-12-19,38.779998779296875,39.720001220703125,38.22999954223633,39.41999816894531,39.41999816894531,7520000,AMZN,39.29414,38.20000076293945,0.0,0.12585830688476562
2006-12-21,39.869998931884766,40.34000015258789,39.650001525878906,39.88999938964844,39.88999938964844,6550200,AMZN,41.368496,37.880001068115234,0.0,-1.4784965515136719
2006-12-27,39.86000061035156,40.470001220703125,39.79999923706055,40.290000915527344,40.290000915527344,3536500,AMZN,42.92304,36.95000076293945,0.0,-2.633037567138672
2007-01-31,36.95000076293945,38.189998626708984,36.7599983215332,37.66999816894531,37.66999816894531,7277500,AMZN,40.104,41.0,2.434001922607422,0.0
2007-02-02,37.22999954223633,37.7400016784668,36.68000030517578,37.38999938964844,37.38999938964844,25850700,AMZN,36.23739,40.880001068115234,-1.1526107788085938,0.0
2007-02-06,37.20000076293945,38.40999984741211,37.08000183105469,38.27000045776367,38.27000045776367,8612700,AMZN,37.020264,39.13999938964844,-1.2497367858886719,0.0
2007-02-26,40.86000061035156,41.20000076293945,40.400001525878906,40.880001068115234,40.880001068115234,4035200,AMZN,42.562847,38.45000076293945,0.0,-1.6828460693359375
2007-03-01,39.31999969482422,39.31999969482422,38.04999923706055,38.849998474121094,38.849998474121094,9255800,AMZN,41.754463,39.4900016784668,2.9044647216796875,0.0
2007-03-05,37.150001525878906,38.31999969482422,37.040000915527344,37.04999923706055,37.04999923706055,9565600,AMZN,38.70489,39.0099983215332,1.6548919677734375,0.0
2007-03-15,38.099998474121094,38.290000915527344,37.54999923706055,37.779998779296875,37.779998779296875,7265700,AMZN,40.98061,41.68000030517578,3.200611114501953,0.0
2007-03-27,38.81999969482422,39.41999816894531,38.7599983215332,39.369998931884766,39.369998931884766,3993600,AMZN,42.31959,44.9900016784668,2.9495925903320312,0.0
2007-03-29,39.650001525878906,39.91999816894531,39.29999923706055,39.810001373291016,39.810001373291016,6405200,AMZN,42.333374,44.95000076293945,2.5233726501464844,0.0
2007-04-16,43.77000045776367,45.29999923706055,43.66999816894531,45.20000076293945,45.20000076293945,13444000,AMZN,46.582634,60.81999969482422,1.3826332092285156,0.0
2007-04-30,61.90999984741211,62.439998626708984,61.18000030517578,61.33000183105469,61.33000183105469,23979200,AMZN,56.803284,68.30000305175781,-4.5267181396484375,0.0
2007-05-17,62.880001068115234,63.52000045776367,62.02000045776367,62.16999816894531,62.16999816894531,11870900,AMZN,60.073177,73.23999786376953,-2.096820831298828,0.0
2007-05-30,69.05999755859375,70.08000183105469,68.86000061035156,69.86000061035156,69.86000061035156,10576100,AMZN,69.3591,69.0999984741211,0.0,0.5009002685546875
2007-06-05,71.0999984741211,74.23999786376953,70.86000061035156,73.6500015258789,73.6500015258789,30442500,AMZN,79.24892,67.4800033569336,0.0,-5.598915100097656
2007-06-06,73.13999938964844,73.75,71.86000061035156,72.29000091552734,72.29000091552734,15591000,AMZN,75.68879,68.13999938964844,0.0,-3.3987884521484375
2007-06-29,69.02999877929688,69.19000244140625,68.1500015258789,68.41000366210938,68.41000366210938,5316600,AMZN,70.6218,71.73999786376953,2.2117996215820312,0.0
2007-07-02,68.80999755859375,69.70999908447266,68.19999694824219,69.61000061035156,69.61000061035156,4906100,AMZN,72.228874,69.25,0.0,-2.6188735961914062
2007-07-03,70.04000091552734,70.05000305175781,69.0199966430664,69.44999694824219,69.44999694824219,2223500,AMZN,74.318825,86.18000030517578,4.868827819824219,0.0
2007-07-06,68.75,69.30000305175781,68.01000213623047,68.97000122070312,68.97000122070312,4615300,AMZN,71.86713,84.04000091552734,2.897125244140625,0.0
2007-07-12,71.30999755859375,73.56999969482422,70.7300033569336,72.79000091552734,72.79000091552734,11451600,AMZN,71.45026,79.70999908447266,-1.3397445678710938,0.0
2007-07-16,74.7300033569336,74.83999633789062,73.0,73.69000244140625,73.69000244140625,8334900,AMZN,73.3372,79.0,-0.35280609130859375,0.0
2007-07-17,74.38999938964844,74.5199966430664,73.58999633789062,73.79000091552734,73.79000091552734,6084400,AMZN,74.7191,79.13999938964844,0.9291000366210938,0.0
2007-07-19,74.23999786376953,74.31999969482422,73.12000274658203,73.3499984741211,73.3499984741211,5273500,AMZN,77.61686,74.11000061035156,4.2668609619140625,0.0
2007-07-20,72.62000274658203,72.95999908447266,70.5,71.62999725341797,71.62999725341797,9130700,AMZN,74.25373,74.77999877929688,2.6237335205078125,0.0
2007-07-25,84.66000366210938,88.80000305175781,83.6500015258789,86.18000030517578,86.18000030517578,60452400,AMZN,89.7588,72.37999725341797,0.0,-3.57879638671875
2007-08-06,77.05999755859375,79.0,76.5999984741211,79.0,79.0,9002900,AMZN,84.892365,78.6500015258789,0.0,-5.892364501953125
2007-08-15,73.0199966430664,75.1500015258789,72.26000213623047,72.37999725341797,72.37999725341797,6375900,AMZN,72.04208,86.20999908447266,-0.33791351318359375,0.0
2007-08-28,77.86000061035156,78.6500015258789,76.08000183105469,76.22000122070312,76.22000122070312,5767000,AMZN,76.91596,89.0,0.6959609985351562,0.0
2007-08-29,76.95999908447266,79.05000305175781,76.86000061035156,79.05000305175781,79.05000305175781,5076800,AMZN,79.61231,89.6500015258789,0.5623092651367188,0.0
2007-09-05,82.23999786376953,84.88999938964844,82.22000122070312,83.75,83.75,9062200,AMZN,86.208305,93.43000030517578,2.4583053588867188,0.0
2007-09-11,84.16999816894531,86.61000061035156,83.52999877929688,86.27999877929688,86.27999877929688,6859800,AMZN,87.75985,92.36000061035156,1.4798507690429688,0.0
2007-09-12,86.06999969482422,88.88999938964844,85.97000122070312,87.30000305175781,87.30000305175781,9030300,AMZN,89.11808,92.45999908447266,1.8180770874023438,0.0
2007-09-13,87.94999694824219,88.06999969482422,86.5,87.26000213623047,87.26000213623047,5983500,AMZN,88.64929,92.26000213623047,1.3892898559570312,0.0
2007-09-17,86.9800033569336,87.33999633789062,85.9800033569336,86.91000366210938,86.91000366210938,4484500,AMZN,89.890755,95.8499984741211,2.9807510375976562,0.0
2007-09-26,94.04000091552734,94.26000213623047,92.29000091552734,93.43000030517578,93.43000030517578,5770300,AMZN,95.25944,90.55000305175781,0.0,-1.829437255859375
2007-10-01,93.41999816894531,94.0999984741211,92.83000183105469,93.41000366210938,93.41000366210938,5397400,AMZN,96.833786,91.29000091552734,0.0,-3.4237823486328125
2007-10-02,93.86000061035156,93.9000015258789,91.4000015258789,92.36000061035156,92.36000061035156,4867200,AMZN,96.23736,100.81999969482422,3.8773574829101562,0.0
2007-10-03,92.19000244140625,92.80000305175781,91.77999877929688,92.45999908447266,92.45999908447266,5052200,AMZN,95.39754,88.7300033569336,0.0,-2.9375381469726562
2007-10-05,93.55000305175781,93.70999908447266,92.33999633789062,93.43000030517578,93.43000030517578,5523500,AMZN,97.148026,90.0,0.0,-3.7180252075195312
2007-10-18,89.37000274658203,90.43000030517578,89.1500015258789,89.8499984741211,89.8499984741211,5329500,AMZN,91.72406,83.58000183105469,0.0,-1.8740615844726562
2007-11-19,78.83000183105469,79.75,77.94000244140625,79.18000030517578,79.18000030517578,8649800,AMZN,83.180855,90.75,4.0008544921875,0.0
2007-11-20,79.86000061035156,82.0,78.30999755859375,80.38999938964844,80.38999938964844,11610000,AMZN,83.39563,91.27999877929688,3.0056304931640625,0.0
2007-12-03,90.02999877929688,92.25,89.7699966430664,90.91000366210938,90.91000366210938,6000500,AMZN,92.98132,91.01000213623047,2.071319580078125,0.0
2007-12-04,90.04000091552734,94.55999755859375,90.04000091552734,94.41000366210938,94.41000366210938,7337900,AMZN,96.06238,92.8499984741211,0.0,-1.652374267578125
2007-12-05,94.98999786376953,94.98999786376953,91.9800033569336,93.19000244140625,93.19000244140625,6608600,AMZN,97.0818,94.25,3.8917999267578125,0.0
2007-12-06,93.27999877929688,95.0,92.83000183105469,94.20999908447266,94.20999908447266,5472700,AMZN,96.67729,94.44999694824219,2.4672927856445312,0.0
2007-12-17,89.01000213623047,89.05999755859375,84.98999786376953,85.08999633789062,85.08999633789062,7697700,AMZN,88.11528,85.22000122070312,3.0252838134765625,0.0
2008-01-17,80.16000366210938,82.25,79.54000091552734,80.12000274658203,80.12000274658203,9900900,AMZN,82.24317,73.5,0.0,-2.1231689453125
2008-01-18,79.93000030517578,82.30999755859375,78.04000091552734,79.76000213623047,79.76000213623047,13364300,AMZN,79.80223,75.19000244140625,0.0,-0.04222869873046875
2008-01-22,73.58000183105469,79.72000122070312,72.22000122070312,78.4800033569336,78.4800033569336,12822200,AMZN,73.61859,74.44999694824219,0.0,4.861412048339844
2008-01-25,78.69000244140625,81.43000030517578,76.33000183105469,77.5999984741211,77.5999984741211,10027600,AMZN,78.940636,72.95999908447266,0.0,-1.34063720703125
2008-02-05,72.80000305175781,74.20999908447266,72.0,72.08999633789062,72.08999633789062,9633900,AMZN,70.66076,70.87000274658203,0.0,1.4292373657226562
2008-02-15,75.0,75.19000244140625,71.94000244140625,72.95999908447266,72.95999908447266,11120100,AMZN,72.95841,63.47000122070313,0.0,0.0015869140625
2008-02-21,73.94000244140625,74.20999908447266,69.37000274658203,69.9000015258789,69.9000015258789,13150800,AMZN,70.106995,68.31999969482422,0.0,-0.20699310302734375
2008-02-25,72.3499984741211,73.5,71.41000366210938,73.2699966430664,73.2699966430664,7858200,AMZN,74.10387,66.52999877929688,0.0,-0.8338699340820312
2008-02-29,67.01000213623047,67.5,63.970001220703125,64.47000122070312,64.47000122070312,11664600,AMZN,66.21726,75.94999694824219,1.7472610473632812,0.0
2008-03-04,61.66999816894531,66.5999984741211,61.22999954223633,65.33999633789062,65.33999633789062,16703600,AMZN,64.349266,73.80000305175781,-0.9907302856445312,0.0
2008-03-05,65.66000366210938,66.33999633789062,63.81999969482422,64.98999786376953,64.98999786376953,11126400,AMZN,65.27932,70.80000305175781,0.2893218994140625,0.0
2008-03-19,71.0999984741211,74.0,70.16999816894531,70.16999816894531,70.16999816894531,11041900,AMZN,71.06269,74.83000183105469,0.8926925659179688,0.0
2008-04-01,72.98999786376953,77.08999633789062,72.76000213623047,76.69999694824219,76.69999694824219,9734000,AMZN,80.44608,79.5999984741211,3.7460861206054688,0.0
2008-04-07,77.36000061035156,78.43000030517578,76.0,76.9000015258789,76.9000015258789,6672400,AMZN,80.24877,81.97000122070312,3.3487701416015625,0.0
2008-04-09,76.55999755859375,76.66999816894531,73.66000366210938,74.38999938964844,74.38999938964844,6660300,AMZN,76.26743,78.62999725341797,1.8774337768554688,0.0
2008-04-18,76.4800033569336,82.0,76.31999969482422,80.0999984741211,80.0999984741211,16791300,AMZN,80.4738,72.41000366210938,0.0,-0.37380218505859375
2008-05-07,75.26000213623047,76.63999938964844,73.08999633789062,73.18000030517578,73.18000030517578,8376600,AMZN,77.59821,80.3499984741211,4.418212890625,0.0
2008-05-19,79.01000213623047,84.75,78.86000061035156,82.29000091552734,82.29000091552734,18684800,AMZN,83.58231,79.62000274658203,0.0,-1.2923126220703125
2008-05-28,80.7300033569336,80.79000091552734,78.98999786376953,80.08000183105469,80.08000183105469,6700600,AMZN,81.76586,82.5199966430664,1.6858596801757812,0.0
2008-06-02,81.1500015258789,81.56999969482422,80.05000305175781,80.2300033569336,80.2300033569336,6215200,AMZN,84.30588,80.68000030517578,4.075874328613281,0.0
2008-06-05,82.11000061035156,84.87999725341797,81.80000305175781,84.51000213623047,84.51000213623047,8938700,AMZN,86.74655,76.30000305175781,0.0,-2.2365493774414062
2008-06-09,81.19000244140625,81.52999877929688,78.12000274658203,79.43000030517578,79.43000030517578,6537300,AMZN,79.16949,73.33000183105469,0.0,0.2605133056640625
2008-06-10,78.19999694824219,81.04000091552734,78.19999694824219,79.62000274658203,79.62000274658203,6065600,AMZN,80.574425,73.62000274658203,0.0,-0.9544219970703125
2008-06-12,78.0199966430664,79.05000305175781,75.01000213623047,76.1500015258789,76.1500015258789,6204400,AMZN,78.785225,72.0,0.0,-2.635223388671875
2008-06-17,83.1500015258789,84.30000305175781,82.80000305175781,82.97000122070312,82.97000122070312,8802400,AMZN,86.66694,70.61000061035156,0.0,-3.6969375610351562
2008-06-19,82.20999908447266,84.47000122070312,81.5,84.26000213623047,84.26000213623047,6717300,AMZN,84.7324,68.54000091552734,0.0,-0.4723968505859375
2008-06-27,75.58999633789062,76.06999969482422,72.62000274658203,74.66000366210938,74.66000366210938,11840500,AMZN,73.036736,68.4800033569336,0.0,1.6232681274414062
2008-07-08,72.37999725341797,75.48999786376953,71.75,75.04000091552734,75.04000091552734,7916000,AMZN,76.327484,78.20999908447266,1.2874832153320312,0.0
2008-07-16,66.94000244140625,72.75,66.83999633789062,71.83999633789062,71.83999633789062,12038900,AMZN,70.75678,78.08999633789062,-1.0832138061523438,0.0
2008-07-18,69.94000244140625,70.83999633789062,68.4000015258789,69.12000274658203,69.12000274658203,8298000,AMZN,67.792534,80.51000213623047,-1.3274688720703125,0.0
2008-08-06,78.55000305175781,78.62999725341797,76.7300033569336,78.08999633789062,78.08999633789062,6406100,AMZN,82.46447,81.7300033569336,4.374473571777344,0.0
2008-08-07,77.01000213623047,78.05000305175781,76.0,76.94999694824219,76.94999694824219,5444800,AMZN,79.874954,83.41999816894531,2.924957275390625,0.0
